Number,id_plot,province,latitude,longitude,altitude,aspect,MAT,MAP,Climate_change,slope,Forest_type,Forest_types,age,origin,origin_unsure,sucstage,area,Root_C_stock,lnRoot,Tree_C_stock,lnTree,Herb_layer_C_stock,lnHerb,Litter_layer_C_stock,lnLitter,Shrub_layer_C_stock,lnShrub,Woody_plant_C_stock,lnWoody,Total_aboveground_C_stock,lnabove,O_C_stock,lnOC,A_C_stock,lnAC,Total_soil_C_stock,lnTC,Total_belowground_C_stock,lnbelow,Total_forest_C_stock,lnTotalforest,AM_tree_C_stock,lnAM,EcM_tree_C_stock,lnEcM,C_stock_fraction_of_AM_tree,C_stock_fraction_of_EcM_tree,Ratio_of_AM_tree_C_to_EcM_tree_C,EcMrichness10,Amrichness10,species_richness10cm
418,HB53,HB,30.05780833,110.2180139,1619,SE,8.7,1563,701.75295,15,Mixed_broadleaved_forest,Broadleaved_forest,62,natural,natural,middle,1000,20.37055411,3.014090432,92.0896425,4.522762478,0.004268334,-5.456531692,0.226842219,-1.483500574,0.028080744,-3.572671204,92.14580399,4.523372149,71.77951821,4.273599174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.30209957,3.591875579,55.6998121,4.019976773,39.42039365,60.48433961,0.651745458,10,7,17
96,AH103,AH,29.63029444,117.9230861,480,NE,13.8,1910,861.8053,27,Evergreen_broadleaved_forest,Broadleaved_forest,35,natural,natural,middle,600,15.82192609,2.761396705,84.9320122,4.44185108,0.037505334,-3.283272116,0.310029667,-1.171087286,0.02819225,-3.568708162,84.9883967,4.442514738,69.20397594,4.237058317,47.33211917,3.857189117,33.96388392,3.525297722,81.29600309,4.398096853,97.11792918,4.575926005,166.3219051,5.113925098,10.28769135,2.330948166,74.64432084,4.312734444,12.11285484,87.88714516,0.137822827,4,1,5
443,HB78,HB,32.43008889,110.7399556,970,NE,12,955,437.7545,25,Broadleaved_deciduous_forest,Broadleaved_forest,59,natural,natural,middle,600,10.39565088,2.341387534,70.4900964,4.255472223,0.029873334,-3.510789036,0.116325698,-2.151361281,0.028205227,-3.568247964,70.54650685,4.256272164,60.18072931,4.09735219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51037862,2.603458177,24.8328241,3.21216633,19.16635004,35.2288128,0.544053248,4,5,9
502,HB137,HB,31.01170833,112.20515,204,NW,16.1,984,456.06635,0,Broadleaved_deciduous_forest,Broadleaved_forest,39,natural,natural,early,600,3.885574452,1.357270837,34.63644933,3.544906576,0.018206123,-4.005997313,0.265016564,-1.327962949,0.028461627,-3.55919852,34.69337258,3.546548677,30.82600425,3.428358628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.799549388,1.029458471,31.83689994,3.460625993,8.082668523,91.91733148,0.087934108,1,2,3
814,SC188,SC,30.48062778,100.2543139,3399,SW,6.1,633,287.66485,31,Evergreen_broadleaved_forest,Broadleaved_forest,43,natural,natural,middle,600,6.141027868,1.814992133,59.331563,4.083141424,0.033847238,-3.385897878,0.261002496,-1.343225308,0.028758545,-3.548820339,59.38908009,4.084110373,53.28189946,3.975596676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.331563,4.083141424,0,100,0,1,0,1
530,HB165,HB,32.06014722,110.1569028,819,NE,14,905,418.3665,15,Coniferous_forest,Coniferous_forest,132,natural,natural,middle,600,27.29604988,3.306741999,182.4235995,5.206331452,0.031437495,-3.45975399,0.524924256,-0.644501301,0.028951746,-3.542124766,182.4815029,5.206648814,155.2168906,5.044823433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91976118,2.767561179,166.5038383,5.115018362,8.726810141,91.27318986,0.095611977,1,2,3
974,ZJ10,ZJ,29.24294444,118.1095306,329,SW,15.9,1820,824.89165,32,Mixed_broadleaved_forest,Broadleaved_forest,30,natural,natural,middle,1600,22.51956388,3.114384437,63.4963492,4.150982411,NA,NA,0.288333334,-1.243638058,0.029116667,-3.53644452,63.55458253,4.151899104,41.03501866,3.714425816,22.25037091,3.102358679,10.59746333,2.360614664,32.84783424,3.491885814,55.36739812,4.013990939,96.40241677,4.568531272,29.32664852,3.378496608,31.23551932,3.441555887,46.32763715,49.34310185,0.938887816,10,13,15
637,SC5,SC,32.15966111,104.4055278,1675,NE,10.8,844,387.1358,19,Coniferous_forest,Coniferous_forest,NA,planted,natural,middle,1000,12.72691507,2.543719048,80.07296165,4.38293824,0.0488425,-3.019154443,0.396958334,-0.923923956,0.029728036,-3.515664705,80.13241772,4.383680488,67.45434515,4.211451001,28.73486102,3.358111055,23.10784422,3.140172137,51.84270524,3.948214235,64.5696203,4.167744026,132.0239655,4.882983463,77.9211797,4.355697799,2.151781958,0.766296317,97.31272341,2.687276595,36.21239569,1,3,4
715,SC89,SC,31.83656111,103.9325,1620,SE,10.4,880,402.4924,30,Mixed_broadleaved_forest,Broadleaved_forest,46,planted,natural,early,1200,16.31361956,2.792000315,79.4953334,4.375698321,0.102280011,-2.280041021,0.261188701,-1.342512141,0.029810417,-3.512897383,79.55495423,4.376448031,63.34361468,4.148574107,122.7861142,4.810443933,200.8219156,5.302418523,323.6080298,5.779532999,339.9216493,5.828715148,403.265264,5.999594569,20.82855107,3.036324693,54.46924246,3.997636184,26.32463509,68.84218336,0.382391055,14,16,19
105,AH115,AH,30.13247222,118.0245889,470,SE,15.4,1609,731.0634,31,Evergreen_broadleaved_forest,Broadleaved_forest,56,natural,natural,middle,600,17.71105635,2.874189097,108.243505,4.684383365,0.012768667,-4.360761,0.386176167,-0.951461622,0.029859042,-3.51126757,108.3032231,4.684934914,90.6049354,4.506508686,55.91104671,4.023761976,43.11338448,3.763833494,99.02443119,4.595366599,116.7354875,4.759910585,207.3404229,5.334361998,13.63801975,2.612861462,94.60548525,4.549715458,12.59938852,87.40061148,0.144156755,5,5,10
756,SC130,SC,31.60203889,102.3748944,3521,SW,5.4,815,367.0774,35,Evergreen_broadleaved_forest,Broadleaved_forest,25,natural,natural,early,600,1.349103733,0.29944047,12.54635904,2.529430507,0.037904159,-3.272694437,0.157739151,-1.846812553,0.029937806,-3.508633183,12.60623465,2.534191505,11.29503507,2.424363255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165714522,-1.797488718,12.38064451,2.516134326,1.320817627,98.67918237,0.013384967,2,0,2
714,SC88,SC,30.773975,103.2965917,1183,NW,13.8,1126,515.6693,22,Mixed_broadleaved_forest,Broadleaved_forest,64,natural,natural,middle,1000,12.04243656,2.488436791,70.41046995,4.254341973,0.055761667,-2.886668617,0.179552641,-1.717286849,0.030028503,-3.505608248,70.47052696,4.255194565,58.48385206,4.068750683,44.93784434,3.805280298,40.73219754,3.707018874,85.67004188,4.450503195,97.71247844,4.582029273,156.1963305,5.051113745,70.3331021,4.253242557,0.077367879,-2.559183585,99.89011879,0.109881214,909.0736751,1,8,10
104,AH111,AH,29.62429722,118.4650861,460,SE,14.4,1798,813.1634,31,Evergreen_broadleaved_forest,Broadleaved_forest,53,natural,natural,middle,600,21.93795896,3.088218422,97.92613285,4.584213448,0.028945167,-3.542352032,0.453456167,-0.790856669,0.030158709,-3.501281542,97.98645027,4.584829207,76.07743647,4.331751722,54.62774088,4.000541828,29.87068646,3.396877614,84.49842733,4.436732923,106.4363863,4.667547495,182.5138228,5.206825912,3.889420059,1.358260061,94.03671275,4.543685267,3.971789703,96.0282103,0.041360655,6,2,8
690,SC64,SC,31.69554167,102.7375444,3497,NW,5.4,847,381.2054,30,Coniferous_forest,Coniferous_forest,113,natural,natural,late,1000,45.27175922,3.812683421,273.764782,5.612269278,0.035968334,-3.325116339,0.334997351,-1.093632655,0.030779427,-3.480908767,273.8263408,5.612494113,228.5905499,5.431932411,71.28296388,4.266657363,32.49360638,3.481043343,103.7765703,4.642240226,149.0483295,5.004270612,377.6388794,5.933938393,31.05344903,3.435709882,240.380617,5.482223571,11.34311317,87.80552973,0.129184497,3,3,4
1122,ZJ167,ZJ,29.16351667,119.6366833,119,SW,17.5,1435,657.06375,5,Mixed_broadleaved_coniferous_forest,Mixed_forest,20,natural,natural,middle,600,6.901982542,1.931808695,59.27875275,4.082250941,NA,NA,0.207417232,-1.573022901,0.03092125,-3.476311629,59.34059525,4.083293646,52.43861271,3.959643204,12.36546284,2.514907332,7.567718964,2.023891696,19.93318181,2.992385771,26.83516435,3.28971313,79.27377706,4.372907394,14.56184889,2.678405019,44.71690388,3.800351593,24.56503926,75.43496074,0.325645285,5,5,6
927,SC301,SC,28.92611111,103.2783333,2061,SW,9.7,1228,555.19395,6,Mixed_broadleaved_forest,Broadleaved_forest,129,natural,natural,late,600,86.84074447,4.464075918,869.276142,6.767660845,0.036925714,-3.298847114,0.052693334,-2.943266321,0.031001667,-3.473714302,869.3381453,6.76773217,782.5343266,6.662537789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.96982862,4.110379129,800.1327174,6.684777611,7.013861955,92.04586192,0.076199645,4,3,5
1006,ZJ51,ZJ,28.580075,119.2274694,282,NW,17.4,1595,727.5694,35,Evergreen_broadleaved_forest,Broadleaved_forest,89,natural,natural,late,1000,20.94664843,3.041978654,132.3394702,4.885370365,NA,NA,0.151814587,-1.885095325,0.031154167,-3.468807271,132.4017785,4.885841076,111.4551301,4.713622089,16.06803724,2.776832034,8.17144959,2.100646322,24.23948683,3.187982991,45.18613526,3.810790298,156.6412653,5.053958257,1.264360798,0.234566696,131.0751094,4.875770513,0.955392066,99.04460793,0.009646079,6,2,5
441,HB76,HB,32.43681667,110.736525,1025,NW,12,953,436.8715,25,Broadleaved_deciduous_forest,Broadleaved_forest,57,natural,natural,middle,600,11.74301094,2.46325825,78.9627056,4.36897566,0.00885,-4.72733782,0.285634235,-1.253043185,0.03119375,-3.467537525,79.0250931,4.369765436,67.29093216,4.20902549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4149193,2.798190635,44.05471941,3.785432484,20.78819257,55.79180586,0.37260297,5,4,9
491,HB126,HB,31.84925833,113.9321694,270,SW,14.2,1157,529.8932,20,Broadleaved_deciduous_forest,Broadleaved_forest,32,natural,natural,middle,600,5.111215555,1.631437254,36.89655372,3.608118152,0.053950863,-2.919681591,0.143526281,-1.941237118,0.031970406,-3.442944617,36.96049453,3.609849627,31.90322984,3.462707254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.01686359,3.583987262,0.879690134,-0.128185554,97.61579322,2.384206776,40.94267083,1,7,8
977,ZJ13,ZJ,29.58864167,119.0152806,212,NE,16.4,1563,712.0979,32,Mixed_broadleaved_coniferous_forest,Mixed_forest,40,planted,natural,late,1600,25.91193789,3.254703785,108.8431961,4.689908279,0.1057,-2.247150386,0.423651453,-0.858844207,0.032320834,-3.432043241,108.9078378,4.690502,83.10159988,4.420063954,18.46373173,2.915808361,9.045874189,2.202308763,27.50960592,3.31453525,53.42154381,3.978214107,136.5231437,4.916494151,19.97227859,2.994345242,85.669615,4.450498212,18.34958849,78.7092056,0.233131415,4,2,4
1047,ZJ92,ZJ,28.26525,120.2156111,56,NE,18.6,1547,707.9896,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,43,natural,natural,middle,600,6.861774252,1.925966046,59.8346622,4.091585128,NA,NA,0.292772561,-1.228359214,0.0324175,-3.429056879,59.8994972,4.092668111,53.03772295,3.971003414,30.81934398,3.428142544,17.50099524,2.86225775,48.32033922,3.877852574,55.18211347,4.010638869,108.2198364,4.68416468,12.61856986,2.535169527,47.21609237,3.854734775,21.08906341,78.91093659,0.267251465,7,4,7
314,GZ78,GZ,28.15114722,107.0330806,1440,SW,13.7,1179,538.93445,15,Evergreen_broadleaved_forest,Broadleaved_forest,60,natural,natural,middle,1000,20.92747613,3.041062943,159.4042045,5.071443143,0.2232,-1.499687048,0.034883334,-3.3557461,0.032733334,-3.419361332,159.4696711,5.071853754,138.765395,4.932784701,29.26463396,3.376379755,24.44236606,3.196317941,53.70700002,3.983543347,74.63447615,4.312602547,213.3998711,5.363167735,0.257659741,-1.356115398,159.1465447,5.069825443,0.161639238,99.83836076,0.001619009,3,1,4
413,HB48,HB,29.39073611,114.6022389,1104,NW,11.8,1757,791.5688,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,52,natural,natural,middle,1000,15.09222897,2.714179974,81.8281773,4.40462165,0.011583334,-4.458187938,0.30305242,-1.193849485,0.032827976,-3.4164742,81.89383325,4.405423692,66.81318761,4.20190048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.69940732,2.873531154,55.71711955,4.020287452,21.62996647,68.09038327,0.317665512,9,9,18
331,GZ95,GZ,25.60311111,104.6216389,1807,NW,14.3,1274,581.68305,12,Coniferous_forest,Coniferous_forest,28,natural,natural,middle,1000,6.896981162,1.931083803,38.12012699,3.64074241,0.159425,-1.836181687,0.0909,-2.397995278,0.032947309,-3.412845691,38.18602161,3.642469522,31.44846544,3.448350188,21.72230726,3.078339717,21.49611048,3.067872011,43.21841774,3.766266741,50.1153989,3.914328324,81.56386435,4.401386325,NA,NA,38.12012699,3.64074241,0,100,0,1,0,1
415,HB50,HB,29.39341944,114.6001944,932,NW,12.8,1701,768.1883,30,Evergreen_broadleaved_forest,Broadleaved_forest,27,natural,natural,middle,1000,13.04667989,2.568533687,65.0509109,4.175170208,0.004183334,-5.476646743,0.414488365,-0.880710375,0.032953714,-3.412651308,65.11681833,4.176182862,52.07432177,3.952671963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7457989,2.756573593,42.07161937,3.739373389,24.2053473,64.674912,0.374261774,11,15,25
444,HB79,HB,32.43195,110.7373556,954,NW,12,955,437.7545,25,Broadleaved_deciduous_forest,Broadleaved_forest,56,natural,natural,middle,600,7.027166764,1.949783604,49.08541516,3.893561947,0.008391667,-4.780516089,0.218716845,-1.519977331,0.032975,-3.41200558,49.15136516,3.894904622,42.13259006,3.740821552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.48149465,2.601317978,24.97101961,3.217715937,27.46537766,50.87258512,0.53988563,5,7,12
823,SC197,SC,30.04733889,100.7730444,4086,NE,2.6,769,343.0066,26,Coniferous_forest,Coniferous_forest,89,natural,natural,middle,1000,16.0277462,2.774321358,97.83503985,4.583282794,0.069054786,-2.672855089,0.938271653,-0.063715763,0.033043673,-3.409925168,97.9011272,4.583958063,81.94243579,4.406016998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.83503985,4.583282794,0,100,0,1,0,1
534,HB169,HB,31.88641944,110.6912056,1215,NE,11.5,1045,476.81775,5,Broadleaved_deciduous_forest,Broadleaved_forest,81,natural,natural,middle,600,7.780369746,2.051603862,68.14772585,4.221677788,0.007484256,-4.894953665,0.289312014,-1.24024954,0.033135914,-3.40713757,68.21399768,4.222649788,60.44111219,4.101669539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.894238743,1.359498216,64.25348711,4.162835996,5.714407478,94.28559252,0.06060743,5,0,5
448,HB83,HB,30.03489722,109.727425,1319,NE,11.3,1514,683.61255,20,Broadleaved_deciduous_forest,Broadleaved_forest,56,natural,natural,middle,600,9.876427264,2.290150833,70.7619083,4.259320838,0.034326667,-3.371832763,0.356725729,-1.030788059,0.033208752,-3.404941823,70.8283258,4.260259003,60.98622521,4.110648022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.98419317,3.870871648,22.64636528,3.119999366,67.81076759,32.00361018,2.118847443,4,8,12
872,SC246,SC,31.70613889,102.2971556,3946,NE,0.8,881,390.0363,18,Coniferous_forest,Coniferous_forest,165,natural,natural,late,600,47.79322022,3.866883793,333.1864434,5.808702223,0.044073639,-3.12189343,3.384519594,1.219211974,0.033417864,-3.398664672,333.2532791,5.808902799,285.5041325,5.654256504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.007502,5.713757564,0,90.94232615,0,4,0,4
813,SC187,SC,30.47375,100.2425833,3577,SE,7,615,280.927,41,Evergreen_broadleaved_forest,Broadleaved_forest,56,natural,natural,middle,600,4.028121274,1.393300082,37.78867327,3.632009409,0.109522861,-2.211621975,0.344231156,-1.066441882,0.033781099,-3.387853834,37.85623547,3.633795708,33.93763705,3.524524636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.78867328,3.632009409,0,100,0,1,0,1
139,AH149,AH,29.9554,117.0344611,115,SW,16.8,1498,683.9378,29,Evergreen_broadleaved_forest,Broadleaved_forest,55,natural,natural,middle,600,26.68977915,3.284280689,123.9219957,4.819652301,0.014668,-4.222087029,0.398506167,-0.920032305,0.033904584,-3.384205052,123.9898049,4.820199344,97.31469372,4.577949992,52.44021449,3.959673749,33.68566528,3.517072384,86.12587977,4.455809944,112.8156589,4.725755149,210.1303526,5.347728065,19.00820124,2.94487053,104.8382367,4.652418559,15.3388437,84.60018419,0.181309814,6,4,10
540,HB175,HB,30.69118611,110.28955,1521,SW,11.1,1347,609.61335,5,Broadleaved_deciduous_forest,Broadleaved_forest,69,natural,natural,middle,600,10.60384683,2.361216844,79.47582015,4.375452826,0.012034813,-4.419951746,0.255979171,-1.362659201,0.034127084,-3.377663958,79.54407432,4.376311262,68.9522623,4.233414414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.32770091,3.06000674,57.58456135,4.0532545,26.83545872,72.45544775,0.370371857,6,4,10
800,SC174,SC,29.21180278,101.5339667,3759,NE,4.8,922,413.5118,31,Mixed_broadleaved_coniferous_forest,Mixed_forest,112,natural,natural,late,600,12.71706272,2.542944613,100.4065005,4.609226951,0.007308495,-4.918717909,0.197446573,-1.622287248,0.034682394,-3.361523098,100.4758652,4.609917551,87.76611102,4.474675447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783962513,-0.243394075,98.98591758,4.594977593,0.780788603,98.58516841,0.00791994,3,1,3
883,SC257,SC,28.69863889,104.0541472,1482,NW,12.4,1059,484.2079,10,Mixed_broadleaved_forest,Broadleaved_forest,57,natural,natural,middle,600,9.031539942,2.200722889,91.1901031,4.512946373,NA,NA,0.155316667,-1.862289233,0.034752084,-3.359515738,91.25960727,4.513708272,82.22806733,4.409496695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.73087785,4.313893365,16.45922526,2.800886126,81.95064519,18.04935481,4.540364244,4,7,9
515,HB150,HB,31.72073056,111.2411833,866,SW,12.7,1026,470.04145,20,Broadleaved_deciduous_forest,Broadleaved_forest,43,natural,natural,middle,600,5.540894517,1.712155953,41.35257304,3.722134645,0.031958334,-3.443322287,0.221178517,-1.508785134,0.035330291,-3.343014581,41.42323362,3.723841922,35.91429744,3.581135474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.397496878,1.855906801,26.33392529,3.270858043,15.47061382,63.68146732,0.242937458,7,1,8
758,SC132,SC,30.8765,100.6425444,3475,NE,4.3,684,307.76305,43,Coniferous_forest,Coniferous_forest,58,natural,natural,late,1000,38.72423599,3.656465657,238.009245,5.472309517,0.024097002,-3.725667845,0.159228097,-1.837417532,0.035343604,-3.342637837,238.0799322,5.472606467,199.3797932,5.295211514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237720513,-1.43665961,237.4961076,5.470151234,0.099878689,99.78440443,0.001000945,1,2,3
516,HB151,HB,31.72193611,111.240775,860,SW,12.7,1026,470.04145,25,Broadleaved_deciduous_forest,Broadleaved_forest,98,natural,natural,middle,600,8.01508509,2.081325402,64.74454,4.170449373,0.0514,-2.968117107,0.116097281,-2.15332681,0.0353578,-3.34223626,64.8152556,4.171541002,56.85157051,4.040443845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.959886648,1.376215401,60.12062965,4.096353038,6.116170795,92.85822347,0.065865688,6,1,7
489,HB124,HB,31.85247778,113.9378389,243,SE,14.9,1134,520.67915,20,Broadleaved_deciduous_forest,Broadleaved_forest,34,natural,natural,middle,600,4.138590191,1.420355196,31.80011414,3.459469879,0.0041875,-5.475651382,0.246968736,-1.398493525,0.035947976,-3.325682497,31.87201009,3.461728198,27.7376074,3.32278916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.58962477,2.532873044,18.18712085,2.900713698,39.58987289,57.19199865,0.692227476,5,2,6
521,HB156,HB,32.14866667,111.2860722,546,SE,14,927,428.0795,25,Broadleaved_deciduous_forest,Broadleaved_forest,32,natural,natural,middle,600,3.55345657,1.267920811,30.64300643,3.422404461,0.005897616,-5.133207078,0.322716639,-1.130980619,0.036114598,-3.321058119,30.71523563,3.424758806,27.16767667,3.302027909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.284335604,1.454965488,25.55113848,3.240681875,13.98144668,83.38326248,0.167676897,3,1,4
956,SC330,SC,32.04378889,107.9970333,721,SE,14.6,1211,554.2716,40,Broadleaved_deciduous_forest,Broadleaved_forest,30,natural,natural,middle,600,1.054841018,0.053390062,9.495206555,2.250787098,0.151665594,-1.886077221,0.397780834,-0.921854094,0.036141505,-3.320313351,9.567489564,2.258370848,8.664314139,2.159212767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603993251,0.472496302,7.891213307,2.065749901,16.89266306,83.10733694,0.203263198,1,0,1
543,HB178,HB,30.65574722,110.2918806,1299,NE,11.7,1330,602.91395,20,Broadleaved_deciduous_forest,Broadleaved_forest,68,natural,natural,middle,600,8.305683855,2.116940082,63.53234555,4.151549155,0.024156772,-3.723190524,0.048166667,-3.033088053,0.036203872,-3.318589205,63.60475329,4.152688205,55.32322621,4.013192824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63157848,2.683182103,48.67515344,3.885168704,23.03012482,76.614759,0.300596453,5,4,9
749,SC123,SC,31.18343056,100.7922833,3261,NE,7.8,626,286.8583,37,Broadleaved_deciduous_forest,Broadleaved_forest,22,natural,natural,middle,1000,2.643506111,0.972106108,13.92085292,2.633387926,0.084530569,-2.470642047,0.117102137,-2.144708759,0.03625369,-3.31721411,13.9933603,2.638582953,11.43438475,2.436625022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74983071,-0.287907818,13.1710222,2.578019129,5.386384835,94.61361516,0.056930335,4,1,4
993,ZJ29,ZJ,29.98679444,119.9283611,52,SE,17,1391,636.966,25,Evergreen_broadleaved_forest,Broadleaved_forest,30,natural,natural,middle,1000,13.16793512,2.577784717,66.856163,4.202543491,NA,NA,0.466300619,-0.762924748,0.0365125,-3.310100611,66.929188,4.203635165,53.76125288,3.984553001,19.26707897,2.958397887,9.974883766,2.30007031,29.24196273,3.375604757,42.40989785,3.747381775,96.17115073,4.566129424,65.8434004,4.187279201,1.012762613,0.012681857,98.48516192,1.514838075,65.01365627,2,5,5
387,HB22,HB,30.06283056,110.2091444,1225,NE,11.2,1486,671.1162,38,Mixed_broadleaved_forest,Broadleaved_forest,54,natural,natural,middle,1000,14.51563297,2.675226205,60.49833065,4.102615772,0.033183334,-3.405707517,0.15764336,-1.847420012,0.036603334,-3.30761595,60.57153732,4.103825102,46.08908768,3.830576212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.55634926,4.069989526,1.941981352,0.663708767,96.7900249,3.209975105,30.15288957,3,19,21
